nKids,energyChildrenThreshold,speed,pfSize,cause,t,age
0.8612943242803268,8.06274003973123,1.9481216482773114,8.993222179323181,breed,0,1
1.9990443981182817,7.777930008131372,3.261052261852845,5.329919565005102,breed,0,1
2.3505614210009216,2.1296321241548966,2.9729451851876147,5.228246579229986,natural,0,0
0.24416285699853213,0.6049176266808409,5.728492454090059,8.04467343875707,breed,0,1
1.0935526904604678,3.983811378182851,2.1597837282876733,7.447348270738844,breed,0,1
2.4192627165661102,9.58001891149671,4.627966552273246,8.184925146231052,breed,0,1
2.5105919414779123,9.306854236669015,1.1778866349820603,4.854374097274343,breed,0,1
0.09680234743033367,4.2208623916563806,4.924126676805896,6.370464398907238,breed,0,1
0.14029867094356785,8.634896102408945,3.8176609185405255,9.699701380239018,breed,0,1
0.2814746102536889,4.238679294897133,2.788896045774081,7.411381279889589,breed,0,1
0.1725271374355658,0.8159399281088386,3.288363917360284,5.40352960122096,breed,0,1
0.3428588393504506,7.259728987883064,2.940936510936275,6.405686217562259,breed,0,1
2.5691283379719567,4.44647823703006,3.8665327763364,4.29776211863857,breed,0,1
1.9567990849347572,1.0147496931863864,4.000743083356413,4.805533381882816,breed,0,1
2.3096131232689414,0.2171245617847417,5.929273464823999,4.993938861754502,breed,0,1
1.1137350334494855,3.8999596631303013,2.7597181113028126,7.6530121615716435,breed,0,1
2.0240288338750823,3.4716125435662546,1.6247698073319201,5.589038196201916,breed,0,1
0.052670453473855794,4.696944924572252,5.278111607362998,5.048770890622315,breed,0,1
0.462341173647027,4.120567974156229,4.6773931644318445,5.923251900343716,breed,0,1
1.5481934773553392,4.566213106643366,4.776071227283575,6.382928299157722,breed,0,1
0.9927881078402414,3.9803244927779122,3.570166020492909,5.8408668327407725,breed,0,1
0.6981413417182706,8.632484420403957,5.892193588220007,6.040060039794076,breed,0,1
0.7812595478409085,2.529176143667126,3.2038789360432816,9.513655623017252,breed,0,1
1.0644430914150074,6.308196162612992,3.4290746849912965,5.190468008461025,breed,0,1
1.9636528896520806,9.791888622958195,4.300449600567709,4.090557042945851,breed,0,1
1.269014057544742,1.1079437712721663,3.4226934096600816,4.160823199900148,breed,0,1
0.5898790381108958,4.076511172427305,1.2994781945164393,6.2235575333302355,breed,0,1
1.8593018940614436,5.254355591804983,1.2500525090710166,5.564966060771634,breed,0,1
1.829457255462358,5.668212851840993,4.611697788589086,6.356791364790705,breed,0,1
0.6999946608339502,0.9874887529932763,5.719219852262895,6.928689170111895,breed,0,1
0.8290101576865891,9.237902273318857,3.4744910413793892,7.600462180724157,breed,0,1
1.7293969208841782,4.062223126888876,2.437157900452596,6.426540963207518,breed,0,1
7.4064573273959455,4.9053564728942725,3.131340301621898,6.9582492114882575,natural,0,0
0.34570202621218005,3.787767042994484,3.080070551329203,8.822613521025728,breed,0,1
0.7510164190726467,6.805728054289063,2.015481147205019,8.553915707319263,breed,0,1
1.1638225544085978,6.52404443214469,2.423631609971188,5.378583189361495,breed,0,1
1.1172472810122023,0.22449222332930785,1.8200123799997745,5.099841135644368,breed,0,1
1.268300779575192,4.019643724597622,1.242902402358936,7.064194933854279,breed,0,1
0.6860274362229254,7.736255798476956,1.3619194925599007,7.132484108577439,breed,0,1
0.11436986587773978,5.329522837103967,5.010090602647803,4.1422002585818385,breed,0,1
1.1468315793739423,5.725753423336438,2.2956346111226624,5.595329539754279,breed,0,1
0.5912060680010277,8.271253111781009,1.1903233019710888,4.774012552516216,breed,0,1
0.12434652896390064,9.956086093043458,5.359786892774546,7.677116574653967,breed,0,1
1.031314863100131,6.172700132920364,1.0200881684501764,8.922019726545376,breed,0,1
9.523032443673294,0.4185040088408831,5.243196895007621,6.115454881767963,natural,0,0
0.7668670298229892,1.3294324733120222,1.1112635814238812,4.770436264163249,natural,0,0
2.415978596942682,3.611468025042135,1.9552536412965085,4.602866471932192,breed,0,1
0.7988872513832995,5.997922964277052,2.6508768996888676,4.116730144603399,breed,0,1
2.681737830683393,8.506598263287351,5.927606448588694,9.096055560620472,breed,0,1
0.2923278198409154,6.594122049742439,4.157703262297188,9.928988096835988,breed,0,1
1.5343509332743874,7.869940486276208,2.167615101041654,6.558929207826637,breed,0,1
2.705935625591014,8.30904772661727,1.194731925286885,5.580500058242018,breed,0,1
0.031120355063701144,3.868960307107013,3.566877610901392,7.262853572521955,breed,0,1
10.395018927466232,8.470202989454949,2.3566465888325876,6.301567412503497,natural,0,0
1.0807879768445376,7.865965894902453,3.014252627343243,8.661679657896633,breed,0,1
1.195573957674575,5.065109750646288,4.890008042290338,6.791704440806124,breed,0,1
1.2078087066518264,7.528558544026671,4.516583524766263,4.03620965197878,breed,0,1
1.2167085413740046,4.4332513089413315,1.081091131104648,6.039754691426991,breed,0,1
0.36164500839709235,3.027535765531392,3.07846323345781,9.48545961336794,breed,0,1
0.11174599659674511,4.437862863517071,2.820213675045372,8.925184739836164,breed,0,1
0.6176259428745504,3.777516613805036,3.6000923755573084,5.643321703169454,breed,0,1
3.2109613384859363,8.303262623985034,5.21025970303414,4.381452239657239,breed,0,2
1.5327369172596788,3.9385788793736607,5.441222756700576,5.430312025360883,breed,0,2
0.6775375771096811,7.575443218779426,3.098719705579599,8.45713414618955,breed,0,1
0.30006799169797393,7.886616156101677,3.334794341973942,8.910015930497465,breed,0,1
0.9257574342181918,4.37368366168668,1.53615524236768,6.0356433419406414,breed,0,1
0.0,8.521341735349433,1.0,4.503891156828643,breed,0,1
0.6940526983496582,4.488422984940259,3.2203931992759713,5.848016762617581,natural,0,0
0.7355935333965711,7.493424269689099,5.860870480488976,9.117811405629336,energy,0,1
2.798132161913216,7.2674629663785275,5.637302689746427,6.844867403249247,breed,0,2
0.0,8.597574417337457,3.4773256192077455,9.723646671614091,breed,0,1
0.9116579635721292,9.837792347708124,5.62397962791204,8.05206580743916,energy,0,0
0.0,9.270096321103981,3.540011776309768,9.594567329838663,natural,0,0
0.0,4.137076756963355,3.416373723419803,7.236456391508955,breed,0,1
0.9799080077877467,3.3017233114104028,5.861134563182902,6.635514458337147,breed,0,2
0.40086466734115866,3.8184036958414866,5.094465000499021,6.161846518804705,natural,0,0
0.12407023267924078,4.006341035317029,3.916761205953152,7.21037779227517,breed,0,1
0.45777118471636025,4.79888640483783,5.189643187487641,4.046893909515829,breed,0,1
0.4530952408451444,4.402057067752602,1.399405315634568,6.659575727428935,breed,0,1
0.0,6.5272493906198275,2.6798885129943404,4.021718753010772,breed,0,1
1.0734225657544374,2.652267268258921,3.5144345934796473,9.636181786680355,breed,0,1
0.04915155431532636,3.1208607023532298,3.8851851186783186,7.64867635305437,breed,0,1
0.28116109349342777,10.0,5.727664965012219,7.401196112503513,energy,0,0
0.0,3.6464207284204515,2.584431710087532,7.558477316030292,breed,0,1
1.1698929645736178,1.426019698442372,3.2144084733297444,4.0,breed,0,1
1.1631400178602553,1.2654778221133907,4.0589498718126436,4.821418352030491,breed,0,1
0.02033822677124275,10.0,5.591711259899476,7.455413146377518,energy,0,0
0.6481719654626679,3.356174398081748,1.0826122570902952,6.81936590047206,breed,0,1
0.160732379519974,5.743473109702796,5.158674492177707,4.491376837150984,breed,0,1
4.830103909191107,1.9448370061770004,5.540049608393652,5.640868992156232,energy,0,1
1.7412754428643522,3.8496277581471743,1.4212195745426999,5.57346605409965,natural,0,0
2.7556646310354704,5.483466435098702,5.022729892356558,5.035392167478603,breed,0,2
0.0,4.261621330546317,2.8617185093270625,8.651677702781313,breed,0,1
0.0,3.809954229851739,1.0345534866642194,7.07175891142278,breed,1,1
0.0,6.883492494436937,4.211938291979646,9.91374139054143,energy,1,1
1.550728954460425,4.501144997689877,3.548380941870102,5.836190151012852,energy,1,1
0.0,3.729313300091972,1.3495027539651085,6.381778792890761,breed,1,1
1.2261765839067964,3.3699074540522798,3.8596051074504203,9.670250380530664,energy,1,2
1.6585039600069054,6.342089474404955,2.352935480230262,5.575286744963657,energy,1,1
0.0,7.486729954913045,2.711043649199821,6.395177954950259,energy,1,1
2.4029077391468077,9.511676474788723,4.610815085954757,4.0,natural,1,1
5.655975357128346,8.824380392771289,4.68262545434982,4.374777938909956,natural,1,2
1.9388756390759756,7.1549377521215245,3.11142707759858,5.184829870505921,energy,1,1
6.911213594232293,2.0181672432529663,4.9268458532032735,7.509151250919278,energy,1,2
1.6949285140389838,8.763809498242443,5.749284843614293,5.512405972779546,energy,1,2
0.0,9.218647341833517,3.6382241920906746,10.0,energy,1,0
1.2236462574718043,5.33473139861417,4.4049462622205775,6.06219920692677,energy,1,1
0.0,4.786246643261008,4.918849344486064,5.914092085590324,energy,1,1
0.013747516783581382,4.631128880527179,5.113476694382775,4.0,breed,1,1
10.073498985793776,1.522561095261441,5.3528120597561015,8.195376970353502,energy,1,2
0.3187594367619588,6.596480257836334,2.8593712935070794,4.474485354551667,energy,1,1
0.12920176834647779,6.5434721968329175,2.6782695318064818,6.707902890622311,energy,1,1
1.1436825924937724,4.171917020182273,3.4431167997287337,8.971408241207712,energy,1,1
1.0672419259059684,5.293103975784671,2.656934407662804,5.235944745245761,energy,1,1
0.0,4.755820771002631,5.560155229175445,5.282807351763148,energy,1,1
2.299251939160389,8.88425292926074,4.639361894903966,8.109664541637391,energy,1,1
0.4629390987629042,8.357534207585747,6.0,5.704451984491883,energy,1,1
1.4880050506597808,5.277933163222025,2.6173430007596266,5.972858558940236,energy,1,1
2.029464879901565,4.899385621797313,1.2910623422601997,6.0792295684622,natural,1,1
0.9707856792443033,6.716380412336262,2.562570199677039,5.592966801412026,energy,1,1
0.9900130800589092,8.428526050274405,1.5237160763790456,6.750839496560158,energy,1,1
9.661241579630017,0.6250237090841826,1.5642870341775859,9.428862574339306,natural,1,2
6.132968377107302,1.3771329997261916,5.3368731131595695,8.4241145507482,energy,1,2
2.2209226145526033,4.678230798789283,4.684467992650776,6.521272796939058,energy,1,1
0.4561893518374287,4.61150490698214,5.1121968023076025,6.153803142145111,energy,1,1
0.7055263392516216,4.0107458837714836,5.423449669500596,4.638410080402936,energy,1,1
0.7753874543309791,8.94142758482802,1.3184238953797496,4.329699057427441,energy,1,0
0.0,7.855327663147382,1.0,4.391926071552865,energy,1,0
1.2257107284238202,4.736235379029036,5.11731820224568,6.816264637237628,energy,1,1
1.6133471988628272,0.5185466034431141,4.358978354372796,4.677168130521735,breed,1,1
1.736118912201067,5.022354642037107,4.586476044711049,6.228174955179466,energy,1,1
0.49303354751080786,4.400495517745028,4.81029250965056,5.8517967532851545,energy,1,1
