nKids,energyChildrenThreshold,speed,pfSize,cause,t,age
1.163383033199993,2.2371675470962527,5.372998036025624,4.909768111061909,breed,0,1
1.041660368557465,1.209593799203157,4.681145370386679,6.618530027817938,breed,0,1
1.079629775187958,8.374401459029958,4.270644912827853,9.194710040323239,natural,0,0
0.5558534786597324,0.5553028844164987,1.1172605842100456,6.03841378413148,breed,0,1
1.5579328745950847,2.4511242016196877,1.3119094704914933,8.729618137277482,breed,0,1
2.317715436529072,2.6344018633462305,3.512307682110868,5.008140257022689,breed,0,1
0.6775361442860645,2.1101009563281847,3.182996237766024,6.958393780683967,breed,0,1
0.7517842761854033,7.835231051993945,4.78847000935569,9.795773668365818,breed,0,1
1.0026469764941015,1.7446264960403945,2.6176254811315918,7.547449841695187,breed,0,1
1.1915272544609352,7.437643720291249,2.749027425606809,9.864630368998023,breed,0,1
10.660379585596978,2.1631103476276636,5.809155450998376,4.518502298010233,natural,0,0
1.6900920924596214,3.228957310776045,1.3178926331429248,7.998665400570559,breed,0,1
1.015006965031986,7.386859597716237,3.629873949584601,4.102198240327635,breed,0,1
1.551003267141775,4.80609269749835,1.809431990592172,7.075577906195669,breed,0,1
1.4761341260973944,5.9266319786526855,1.6032178259419851,5.422875435093064,natural,0,0
2.7494389919881295,4.692812239790735,1.7458822840836992,9.408387677414863,breed,0,1
3.4022397465137795,8.507913301787106,5.3973769650843035,8.619951409373364,natural,0,0
1.354235296885537,3.563553494516251,3.244732014285355,5.176107002450459,breed,0,1
2.6723229685467857,9.632689663233,3.2016705502349394,6.223968946107843,breed,0,1
1.5756488228972625,9.639536486887145,1.4691139472944983,8.539856977952066,breed,0,1
0.36960058521155825,8.480394153679322,3.1314799913225353,5.7238969024291615,breed,0,1
1.95808196097693,4.577214679329433,1.9970033530216715,7.275225359955678,breed,0,1
0.012840645460648559,3.830640968136303,1.3720590975078082,8.922167127450455,breed,0,1
0.09021326456945833,1.3624671160245017,2.928138395705864,6.559656272685428,breed,0,1
1.4982193080747468,2.5529055263346976,1.0427658178097066,8.460917306498413,breed,0,1
2.956149391392639,6.388842402583394,3.311977120661031,7.741929323867783,breed,0,2
0.9558756763222553,3.7430089559099757,3.0026237900789443,5.402343778428612,breed,0,1
3.8579663512456603,7.6211008191457115,1.1102645409248386,7.264545975461816,breed,0,2
10.705731135081027,3.536863464711516,1.7938950452522875,6.630394809908625,natural,0,1
1.957917765800372,4.467592970872864,1.3508105759846374,8.180080343482757,breed,0,2
0.6663133381724163,7.736941521222525,2.7819959909238405,9.870621169090953,breed,0,1
0.6084673814760103,3.162116772277888,1.093055513863355,9.044344657107656,breed,0,1
0.7287449270780176,5.18676295716487,1.6869591151013972,7.405524449099976,breed,0,1
0.741370672687594,2.2489645417762194,2.905771740826307,7.265846133413469,breed,0,1
0.2938137828532371,4.206339887195399,1.3756412414230113,8.7116037480181,breed,0,1
0.0,8.716168755593632,3.2155274061200436,5.627652933966394,breed,0,1
1.0192577232092663,1.0010892719942195,2.962105780918899,7.782774803180889,breed,0,1
3.0837927958629123,10.0,3.07479542721957,6.572466675203135,natural,0,0
2.6624526055457487,4.404656734685912,5.950221997196686,6.634274330025196,breed,0,2
2.929047652748075,5.918052499357543,3.8129722765138294,9.344226290542924,breed,0,2
0.0,3.3365833141832875,1.4934137474505866,9.140390167981296,breed,0,1
0.5420107846900619,7.346574100548187,2.4991683091102646,9.59215585469451,natural,0,0
4.056507979182207,9.056425891274408,2.152321168650749,6.554256588424618,natural,0,1
8.456904487961461,1.3592853597392462,3.0962346459164083,4.722400405068971,natural,0,1
0.8673591290159811,2.045833044458031,5.4447871673196895,5.240017451393676,breed,0,1
3.1075311569639146,4.21916737646531,1.5788086969299178,9.57810903164798,natural,0,0
1.9529683561326314,4.940777111093197,2.1721568730424505,7.461129924375887,breed,1,2
1.3735872014938577,7.305640585196332,5.066019840018851,9.77288749935606,energy,1,1
3.3032164524262972,9.575826417907635,3.3476469739150296,6.271773346579947,energy,1,1
0.8538470684391395,3.237510375298918,2.6724547786762463,5.42117844916196,breed,1,1
9.403022003489756,3.149640055681261,5.677251191212999,4.16250893998598,natural,1,2
0.846693585348912,3.8440176650692415,3.3655956072172484,5.557747006843238,breed,1,2
0.45525966477456836,5.819940752758899,1.8514274720293922,7.058000672552167,breed,1,1
1.1725109464355021,8.725909570577885,3.0878518395027728,6.144001285676031,energy,1,1
0.8249013215873954,4.4520832412771805,1.1906648999469196,8.968912458137606,breed,1,1
2.805037322172331,6.514196524991284,2.330216210369148,4.658113542121178,breed,1,3
1.2357306603662934,9.429914488041279,1.6364590481568055,8.230988771559717,energy,1,1
1.9464808709334003,9.695246270856277,3.4600039914638487,5.934715821470354,energy,1,1
1.9170160159404104,9.869272162460321,4.219850965428915,6.897037737357415,breed,1,3
5.038249561427313,6.079593715715887,1.1656544555253987,7.018843258587202,natural,1,2
1.1022909908159173,7.779780580825687,3.59400562569224,4.0,natural,1,1
1.1300646530143825,0.3930592622661526,3.2139116321934895,7.642020726682366,breed,1,1
0.14806445464080698,3.1454258109135296,1.0,9.283018719802412,breed,1,1
5.386140010276845,9.19105828739513,2.862268063564642,7.23405080027931,natural,1,2
0.0,7.99396301660742,3.10726896752848,5.347013010621054,energy,1,1
0.0,1.3534163051800525,3.283994375770109,6.5028468923034755,breed,1,1
0.2714877682172672,2.6760664059980717,1.031550085795629,9.222791816345392,breed,1,1
0.25328463152148184,7.155268012459049,3.922978734174132,4.0,energy,1,1
3.57946328270591,6.616018069208295,3.556825760910203,9.283374981937232,energy,2,1
10.582789645860947,8.407992776267138,5.605685773903626,9.787230536184452,energy,2,3
3.716536046646544,6.957064703020723,3.4713208645785802,7.355136897256326,natural,2,1
0.3130419938013723,1.495724740288509,5.7539099013783614,5.0170485600674875,energy,2,1
1.3489431383919337,7.536653430455119,5.054825890987262,9.941313503137557,breed,2,3
1.2810901393514764,5.204726187301679,1.5774344083211616,8.03387738802908,breed,2,2
2.5398436998903478,6.053419986553083,3.5514356393644646,9.542067699028209,energy,2,1
0.0,5.78649969007963,1.7726319419507783,6.729609529965894,natural,2,0
1.3825937602230531,3.4562642820203022,1.6257054511623974,7.577999648457189,energy,2,2
0.5540113158045327,3.529936114696196,2.9766501927948723,5.3744589896890735,energy,2,2
4.479849098408774,2.370865953002098,1.1764047528741015,6.233116450478933,breed,2,4
1.7471151129712483,10.0,1.3765769758532136,8.97488252233733,energy,2,2
1.8306984464652307,2.953248259575846,3.8286237160707834,5.361369091234014,energy,2,2
0.6681558592256898,3.683707147954344,1.8479293142680884,9.340323300606233,energy,2,1
0.8517657613096778,8.066515757789128,3.909201255874251,4.185337258687568,energy,2,2
1.228163983020909,4.986710186295571,1.5342907318445167,7.121693494915096,energy,2,1
4.67263886306791,5.349870165057679,2.181345463008536,4.720622531607923,breed,2,4
0.701151849750234,7.040217553940079,2.823045558786519,9.783636209086213,energy,2,1
0.1300293028886239,8.11994736619205,3.0083366803607756,9.98048297803845,energy,2,1
2.5960021775737725,6.877588542550538,3.004694145364496,7.947939567801594,energy,2,1
0.5348178826959089,9.076325544914573,2.872746791203946,5.563609178930486,energy,2,1
0.0,2.897930457896651,1.4062085206449293,8.736383734174263,energy,2,1
2.063707064687199,3.2092573960802957,1.5682785983750223,8.231601125018473,energy,2,2
0.5468798397124577,9.097901858108996,3.3644023195886965,5.201092780911893,energy,2,1
0.0,9.328288927520505,2.9678975836255246,5.199444660038723,energy,2,1
2.998284546880424,6.236355891591301,4.073899215378692,9.295699653866384,energy,2,1
1.3155958712967477,7.113158357447335,3.0631125916235824,10.0,natural,2,2
1.1710016851350211,1.8602423020702852,3.098295094827835,7.255027634127277,energy,2,1
0.05500071171650134,3.906736548098949,1.488964370518294,9.351069070540877,breed,2,1
3.0088041344375966,7.056463231329985,3.0387341712544687,8.000302822227752,energy,2,1
9.022221961319271,2.8974028780087124,5.517357065706544,9.667795824174902,energy,2,3
2.9202634417276023,3.8763376508384195,5.821207882918373,6.473221541143147,energy,2,1
0.7820727978242585,1.694612116886109,3.467170173488156,6.294366999027166,breed,2,1
